event_date,buy_date,topic,topic_display,instrument,post_count,avg_sentiment,sentiment_label,total_engagement,platform,headline_text,buy_price,presidency_era,in_office,return_1d_pct,value_1d,return_1w_pct,value_1w,return_1m_pct,value_1m
2012-10-16,2012-10-16,iran_geopolitics,Iran & Geopolitics,oil,1,0.0,neutral,419,Twitter,We should be able to negotiate a deal with Iran because they know we could blow them away to the Stone Age.They just don't believe we would.,92.09,Not President (Pre-2017),Not In Office,0.0326,100032.58,-5.8855,94114.45,-7.2103,92789.66
2012-10-22,2012-10-22,iran_geopolitics,Iran & Geopolitics,oil,2,-0.3418,negative,19793,Twitter,Don't let Obama play the Iran card in order to start a war in order to get elected--be careful Republicans!,88.73,Not President (Pre-2017),Not In Office,-2.3216,97678.35,-2.8063,97193.73,-1.5215,98478.53
2013-01-08,2013-01-08,iran_geopolitics,Iran & Geopolitics,oil,1,0.4939,positive,348,Twitter,Why would Obama ever nominate someone for Sec. of Defense who opposes sanctions against Iran when Obama claims to support them?,93.15,Not President (Pre-2017),Not In Office,-0.0537,99946.32,0.1396,100139.56,2.8771,102877.08
2013-01-09,2013-01-09,iran_geopolitics,Iran & Geopolitics,oil,1,0.6476,positive,150,Twitter,Hagel has been endorsed by China http://bit.ly/UFOaI8  & Iran http://huff.to/V99uI7  for SOD. Welcome to Obama's second term!,93.1,Not President (Pre-2017),Not In Office,0.7734,100773.36,1.2245,101224.49,2.8142,102814.18
2013-01-11,2013-01-11,iran_geopolitics,Iran & Geopolitics,oil,1,0.357,positive,187,Twitter,Our new allies in Egypt the Muslim Brotherhood have close relations with Iran http://bit.ly/ZC89aY  We never should have abandoned Mubarak.,93.56,Not President (Pre-2017),Not In Office,0.6199,100619.92,2.1377,102137.67,3.7088,103708.85
2013-02-19,2013-02-19,iran_geopolitics,Iran & Geopolitics,oil,1,0.25,positive,423,Twitter,Now China is helping Iran smuggle nuclear parts http://bit.ly/XWaQo4  . China is not an ally but our country's greatest threat & rival.,96.66,Not President (Pre-2017),Not In Office,-2.276,97723.98,-4.1693,95830.75,-4.3555,95644.53
2013-02-27,2013-02-27,iran_geopolitics,Iran & Geopolitics,oil,1,0.5719,positive,112,Twitter,"There was a major diplomatic breakthrough yesterday w/the White House, Iran & China. All celebrated Chuck Hagel being voted in as SOD.",92.76,Not President (Pre-2017),Not In Office,-0.7654,99234.58,-2.5119,97488.14,4.6464,104646.4
2013-03-19,2013-03-19,iran_geopolitics,Iran & Geopolitics,oil,1,-0.7256,negative,423,Twitter,"10 yrs ago today, the Iraq war began. 4,485 of our nation’s finest have not returned home alive. Iran will soon control Iraq & its oil.",92.16,Not President (Pre-2017),Not In Office,0.8681,100868.06,4.5356,104535.59,-4.8069,95193.14
2013-04-22,2013-04-22,iran_geopolitics,Iran & Geopolitics,oil,1,-0.5562,negative,337,Twitter,Our enemy China is illegally buying oil from our enemy Iran http://bit.ly/10hTQii  China loves it!,88.76,Not President (Pre-2017),Not In Office,0.4732,100473.19,6.4669,106466.88,6.219,106219.02
2013-08-28,2013-08-28,iran_geopolitics,Iran & Geopolitics,oil,1,-0.8481,negative,114,Twitter,"As I predicted long ago, the war in Iraq was a disaster for the U.S. Heading for civil war, there are bombings all over the place.Iran happy",110.1,Not President (Pre-2017),Not In Office,-1.1807,98819.26,-2.6067,97393.28,-6.5668,93433.24
2013-09-04,2013-09-04,iran_geopolitics,Iran & Geopolitics,oil,1,0.0,neutral,41,Twitter,"""@atkins4: @realDonaldTrump you realize that is what Iran wants, dont you?"" You beat Iran in a much different fashion-not through Syria!",107.23,Not President (Pre-2017),Not In Office,1.0631,101063.14,0.3077,100307.75,-3.1614,96838.57
2013-09-05,2013-09-05,iran_geopolitics,Iran & Geopolitics,oil,1,-0.7783,negative,782,Twitter,"While everyone is waiting and prepared for us to attack Syria, maybe we should knock the hell out of Iran and their nuclear capabilities?",108.37,Not President (Pre-2017),Not In Office,1.9932,101993.17,0.2122,100212.24,-4.9276,95072.44
2013-09-07,2013-09-09,iran_geopolitics,Iran & Geopolitics,oil,1,-0.8467,negative,126,Twitter,"Speaking of our very stupid war with Iraq, it is totally disintegrating and Iran (with Russia) will walk in and take it over (lots of oil)!",109.52,Not President (Pre-2017),Not In Office,0.0,100000.0,-2.6753,97324.69,-5.9259,94074.14
2013-09-09,2013-09-09,iran_geopolitics,Iran & Geopolitics,oil,1,-0.1906,negative,470,Twitter,Iraq has granted Iran full air rights to fly over and arm Syria. What did America accomplish with the Iraq war? And now Syria?!,109.52,Not President (Pre-2017),Not In Office,-1.9449,98055.15,-2.6753,97324.69,-7.2224,92777.57
2013-09-12,2013-09-12,iran_geopolitics,Iran & Geopolitics,oil,1,-0.5859,negative,2644,Twitter,"China, Russia and Iran are laughing at us. We have weak leaders who are threatening our national security. Dangerous times.",108.6,Not President (Pre-2017),Not In Office,-0.3591,99640.88,-2.035,97965.01,-5.6998,94300.18
2013-09-16,2013-09-16,iran_geopolitics,Iran & Geopolitics,oil,1,0.1007,positive,10338,Twitter,I predict that President Obama will at some point attack Iran in order to save face!,106.59,Not President (Pre-2017),Not In Office,-1.0977,98902.34,-2.8145,97185.48,-4.0341,95965.85
2013-09-20,2013-09-20,iran_geopolitics,Iran & Geopolitics,oil,2,-0.5972,negative,382,Twitter,"President Obama must remember that the worst thing you can do in a deal is seem desperate to make it. Be cool, move slowly - and think! IRAN",104.68,Not President (Pre-2017),Not In Office,-1.0413,98958.73,-1.7291,98270.92,-5.2159,94784.1
2013-09-25,2013-09-25,iran_geopolitics,Iran & Geopolitics,oil,3,0.0843,positive,6783,Twitter,Remember what I previously said--Obama will someday attack Iran in order to show how tough he is.,102.66,Not President (Pre-2017),Not In Office,0.3604,100360.41,1.4027,101402.69,-4.6854,95314.63
2013-09-27,2013-09-27,iran_geopolitics,Iran & Geopolitics,oil,1,0.1511,positive,291,Twitter,"Iran is toying with our president - buying time and laughing at the stupidity of our leadership. Syria, and now this! What's next?",102.87,Not President (Pre-2017),Not In Office,-0.5249,99475.07,0.9429,100942.94,-4.0731,95926.9
2013-10-02,2013-10-02,iran_geopolitics,Iran & Geopolitics,oil,2,-0.3796,negative,176,Twitter,"""When it comes to Iran's nuclear weapons program, here's my advice: Distrust, dismantle and verify."" - @IsraeliPM @netanyahu",104.1,Not President (Pre-2017),Not In Office,-0.7589,99241.11,-2.3919,97608.07,-9.1162,90883.77
2013-10-04,2013-10-04,iran_geopolitics,Iran & Geopolitics,oil,1,0.1779,positive,317,Twitter,While the Pres. of Iran tweets sweet nothings to Obama he forbids the Iranians to use twitter. Very revealing.,103.84,Not President (Pre-2017),Not In Office,-0.78,99219.95,-1.7527,98247.3,-8.879,91120.96
2013-10-07,2013-10-07,iran_geopolitics,Iran & Geopolitics,oil,1,0.4145,positive,873,Twitter,Obama is tougher on WWII vets wanting to visit a DC memorial than Iran. He needs to show respect to our vets and not play games.,103.03,Not President (Pre-2017),Not In Office,0.4465,100446.47,-0.6018,99398.23,-7.988,92012.04
2013-10-28,2013-10-28,iran_geopolitics,Iran & Geopolitics,oil,1,-0.8685,negative,82,Twitter,Iraq is being ravaged by Al Qaeda. Country in utter chaos & all oil is going to Iran & China http://on.wsj.com/HmCrMU  Terrible mistake!,98.68,Not President (Pre-2017),Not In Office,-0.4864,99513.58,-4.1143,95885.69,-6.4653,93534.66
2013-11-11,2013-11-11,iran_geopolitics,Iran & Geopolitics,oil,1,-0.7263,negative,4716,Twitter,Remember that I predicted a long time ago that President Obama will attack Iran because of his inability to negotiate properly-not skilled!,95.14,Not President (Pre-2017),Not In Office,-2.2073,97792.73,-2.2178,97782.22,2.4175,102417.49
